file	contest	choice	db	details	barcode
113176.jpg	GOVERNOR	JOHN H. COX	None	0	10000120100051	None
113180.jpg	GOVERNOR	JOHN H. COX	None	1	10000120100051	None
113184.jpg	GOVERNOR	JOHN H. COX	None	0	10000120100051	None
113188.jpg	GOVERNOR	JOHN H. COX	None	0	10000120100051	None
113192.jpg	GOVERNOR	JOHN H. COX	None	1	10000120100051	None
113196.jpg	GOVERNOR	JOHN H. COX	None	0	10000120100051	None
113200.jpg	GOVERNOR	JOHN H. COX	None	1	10000120100051	None
113204.jpg	GOVERNOR	JOHN H. COX	None	1	10000120100051	None
113208.jpg	GOVERNOR	JOHN H. COX	None	0	10000120100051	None
113212.jpg	GOVERNOR	JOHN H. COX	None	1	10000120100051	None
113216.jpg	GOVERNOR	JOHN H. COX	None	1	10000120100051	None
113220.jpg	GOVERNOR	JOHN H. COX	None	0	10000120100051	None
113224.jpg	GOVERNOR	JOHN H. COX	None	0	10000120100051	None
113228.jpg	GOVERNOR	JOHN H. COX	None	1	10000120100051	None
113232.jpg	GOVERNOR	JOHN H. COX	None	1	10000120100051	None
113236.jpg	GOVERNOR	JOHN H. COX	None	0	10000120100051	None
113240.jpg	GOVERNOR	JOHN H. COX	None	0	10000120100051	None
113299.jpg	PROPOSITION 70	YES	0	1	20000160400044	20000160400044
113308.jpg	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	1	0	10000160100038	10000160100038
113310.jpg	ASSESSOR	MARI A. WILSON	1	0	20000160300037	20000160300037
113310.jpg	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	1	0	20000160300037	20000160300037
113310.jpg	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	1	0	20000160300037	20000160300037
113311.jpg	PROPOSITION 68	YES	1	0	20000160400044	20000160400044
113591.jpg	PROPOSITION 68	YES	0	1	20000160400044	20000160400044
114290.jpg	SUPERINTENDENT OF SCHOOLS	WRITEIN	0	1	20000090300084	20000090300084
114439.jpg	PROPOSITION 71	NO	0	1	20000090400091	20000090400091
114487.jpg	PROPOSITION 71	NO	0	1	20000090400091	20000090400091
114491.jpg	PROPOSITION 69	YES	0	1	20000090400091	20000090400091
114630.jpg	UNITED STATE SENATOR	GERALD PLUMMER	1	0	20000090300084	20000090300084
114751.jpg	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	0	1	20000090400091	20000090400091
115556.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
115804.jpg	GOVERNOR	SHUBHAM GOEL	1	0	10000930100006	10000930100006
115819.jpg	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	0	1	20000930400012	20000930400012
115900.jpg	GOVERNOR	DESMOND SILVEIRA	1	0	10000970100090	10000970100090
115943.jpg	PROPOSITION 70	NO	0	1	20000980400020	20000980400020
115955.jpg	PROPOSITION 69	NO	0	1	20000980400020	20000980400020
116098.jpg	ASSESSOR	WRITEIN	1	0	20000250300032	20000250300032
116098.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20000250300032	20000250300032
116098.jpg	AUDITOR-CONTROLLER	WRITEIN	1	0	20000250300032	20000250300032
116099.jpg	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	1	0	20000250400039	20000250400039
116099.jpg	DISTRICT ATTORNEY	WRITEIN	1	0	20000250400039	20000250400039
116099.jpg	PROPOSITION 68	YES	1	0	20000250400039	20000250400039
116099.jpg	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WRITEIN	1	0	20000250400039	20000250400039
116099.jpg	TREASURER-TAX COLLECTOR	WRITEIN	1	0	20000250400039	20000250400039
116102.jpg	ASSESSOR	MARI A. WILSON	1	0	20000250300032	20000250300032
116102.jpg	AUDITOR-CONTROLLER	WRITEIN	1	0	20000250300032	20000250300032
116102.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	1	0	20000250300032	20000250300032
116103.jpg	CLERK, RECORDER, REGISTRAR OF VOTERS	WRITEIN	1	0	20000250400039	20000250400039
116103.jpg	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WRITEIN	1	0	20000250400039	20000250400039
116103.jpg	TREASURER-TAX COLLECTOR	WRITEIN	1	0	20000250400039	20000250400039
116719.jpg	PROPOSITION 70	NO	0	1	20000230400094	20000230400094
116874.jpg	UNITED STATE SENATOR	ALISON HARTSON	1	0	20000230300087	20000230300087
116879.jpg	PROPOSITION 71	NO	0	1	20000520400024	20000520400024
116994.jpg	UNITED STATE REPRESENTATIVE	DALE K. MENSING	0	1	20000520300017	20000520300017
117017.jpg	CONTROLLER	WRITEIN	1	0	10000520200025	10000520200025
117028.jpg	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	1	0	10000520100018	10000520100018
117028.jpg	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	1	0	10000520100018	10000520100018
117303.jpg	PROPOSITION 70	NO	0	1	20000470400016	20000470400016
117413.jpg	TREASURER	KEVIN AKIN	0	1	10000480200038	10000480200038
117414.jpg	ASSESSOR	MARI A. WILSON	1	0	20000480300030	20000480300030
117491.jpg	PROPOSITION 69	YES	0	1	20000490400058	20000490400058
117491.jpg	PROPOSITION 71	YES	0	1	20000490400058	20000490400058
117783.jpg	PROPOSITION 70	NO	0	1	20000400400063	20000400400063
118038.jpg	SUPERINTENDENT OF PUBLIC INSTRUCTION	STEVEN IRELAND	1	0	20000420300098	20000420300098
118079.jpg	CLERK, RECORDER, REGISTRAR OF VOTERS	WRITEIN	0	1	20000460400092	20000460400092
118291.jpg	PROPOSITION 71	NO	0	1	20000890400025	20000890400025
118306.jpg	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	0	1	20000890300018	20000890300018
118364.jpg	GOVERNOR	TRAVIS ALLEN	1	4	10000920100082	10000920100082
118364.jpg	LIEUTENANT GOVERNOR	COLE HARRIS	1	4	10000920100082	10000920100082
118365.jpg	ATTORNEY GENERAL	STEVEN C. BAILEY	1	4	10000920200089	10000920200089
118365.jpg	CONTROLLER	KONSTANTINOS RODITIS	1	4	10000920200089	10000920200089
118365.jpg	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	1	4	10000920200089	10000920200089
118365.jpg	SECRETARY OF STATE	MARK P. MEUSER	1	4	10000920200089	10000920200089
118365.jpg	TREASURER	GREG CONLON	1	4	10000920200089	10000920200089
118366.jpg	ASSESSOR	MARI A. WILSON	1	4	20000920300081	20000920300081
118366.jpg	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	1	4	20000920300081	20000920300081
118366.jpg	SUPERVISOR DISTRICT FOUR	VIRGINIA BASS	1	4	20000920300081	20000920300081
118366.jpg	UNITED STATE REPRESENTATIVE	DALE K. MENSING	1	4	20000920300081	20000920300081
118366.jpg	UNITED STATE SENATOR	JAMES P. BRADLEY	1	4	20000920300081	20000920300081
118367.jpg	DISTRICT ATTORNEY	MAGGIE FLEMING	1	4	20000920400088	20000920400088
118367.jpg	MEASURE C FRESHWATER SCHOOL DISTRICT	BONDS NO	1	4	20000920400088	20000920400088
118367.jpg	PROPOSITION 68	NO	1	4	20000920400088	20000920400088
118367.jpg	PROPOSITION 69	YES	1	4	20000920400088	20000920400088
118367.jpg	PROPOSITION 71	NO	1	4	20000920400088	20000920400088
118367.jpg	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WILLIAM "BILLY" HONSAL	1	4	20000920400088	20000920400088
118367.jpg	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	1	4	20000920400088	20000920400088
118368.jpg	GOVERNOR	DELAINE EASTIN	1	4	10000920100082	10000920100082
118368.jpg	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	1	4	10000920100082	10000920100082
118369.jpg	ATTORNEY GENERAL	DAVE JONES	1	4	10000920200089	10000920200089
118369.jpg	CONTROLLER	BETTY T. YEE	1	4	10000920200089	10000920200089
118369.jpg	INSURANCE COMMISSIONER	ASIF MAHMOOD	1	4	10000920200089	10000920200089
118369.jpg	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	1	4	10000920200089	10000920200089
118369.jpg	SECRETARY OF STATE	ALEX PADILLA	1	4	10000920200089	10000920200089
118369.jpg	TREASURER	FIONA MA	1	4	10000920200089	10000920200089
118370.jpg	ASSESSOR	MARI A. WILSON	1	4	20000920300081	20000920300081
118370.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	4	20000920300081	20000920300081
118370.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	1	4	20000920300081	20000920300081
118370.jpg	STATE SENATOR	MIKE MCGUIRE	1	4	20000920300081	20000920300081
118370.jpg	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	1	4	20000920300081	20000920300081
118370.jpg	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	1	4	20000920300081	20000920300081
118370.jpg	SUPERVISOR DISTRICT FOUR	DANI BURKHART	1	4	20000920300081	20000920300081
118370.jpg	UNITED STATE SENATOR	DIANNE FEINSTEIN	1	4	20000920300081	20000920300081
118371.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	4	20000920400088	20000920400088
118371.jpg	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	1	4	20000920400088	20000920400088
118371.jpg	DISTRICT ATTORNEY	MAGGIE FLEMING	1	4	20000920400088	20000920400088
118371.jpg	MEASURE C FRESHWATER SCHOOL DISTRICT	BONDS YES	1	4	20000920400088	20000920400088
118371.jpg	PROPOSITION 68	YES	1	4	20000920400088	20000920400088
118371.jpg	PROPOSITION 69	YES	1	4	20000920400088	20000920400088
118371.jpg	PROPOSITION 70	NO	1	4	20000920400088	20000920400088
118371.jpg	PROPOSITION 71	YES	1	4	20000920400088	20000920400088
118371.jpg	PROPOSITION 72	YES	1	4	20000920400088	20000920400088
118371.jpg	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WILLIAM "BILLY" HONSAL	1	4	20000920400088	20000920400088
118371.jpg	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	1	4	20000920400088	20000920400088
118379.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118383.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118387.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118391.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118395.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118399.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118403.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118407.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118411.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118415.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118419.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118423.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118427.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118431.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118435.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118439.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118443.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118447.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118451.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118459.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118463.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118475.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118479.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118483.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118491.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	1	20001000400062	20001000400062
118495.jpg	AUDITOR-CONTROLLER	MIKE LORIG	1	0	20001000400062	20001000400062
118527.jpg	PROPOSITION 72	YES	0	1	20000180400086	20000180400086
118727.jpg	PROPOSITION 71	NO	0	1	20000240400018	20000240400018
119267.jpg	PROPOSITION 70	NO	0	1	20000200400031	20000200400031
119519.jpg	PROPOSITION 71	NO	0	1	20000130400078	20000130400078
119528.jpg	GOVERNOR	JOHN H. COX	1	0	10000130100072	10000130100072
119766.jpg	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	1	0	20000140300092	20000140300092
120172.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120174.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120174.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120174.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120176.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120178.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120178.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120178.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120180.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120182.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120182.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120182.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120184.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120186.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120186.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120186.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120188.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120190.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120190.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120190.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120191.jpg	PROPOSITION 72	NO	0	1	20000660400027	20000660400027
120192.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120194.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120194.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120194.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120196.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120198.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120198.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120198.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120200.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120202.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120202.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120202.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120204.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120206.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120206.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120206.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120208.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120210.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120210.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120210.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120212.jpg	GOVERNOR	DELAINE EASTIN	None	1	10000660100021	None
120214.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120214.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120214.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120216.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120218.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120218.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120218.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120220.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120222.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120222.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120222.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120224.jpg	GOVERNOR	DELAINE EASTIN	None	1	10000660100021	None
120226.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120226.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120226.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120228.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120230.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120230.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120230.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120232.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120234.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120234.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120234.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120236.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120238.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120238.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120238.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120240.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120242.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120242.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120242.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120244.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120246.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120246.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120246.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120248.jpg	GOVERNOR	DELAINE EASTIN	None	1	10000660100021	None
120250.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120250.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120250.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120252.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120254.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120254.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120254.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120256.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120258.jpg	ASSESSOR	MARI A. WILSON	1	0	20000660300020	20000660300020
120258.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120258.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120258.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120260.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120262.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120262.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120262.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120264.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120266.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120266.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120266.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120268.jpg	GOVERNOR	DELAINE EASTIN	None	1	10000660100021	None
120270.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120270.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120270.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120272.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120274.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120274.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120274.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120276.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120278.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120278.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120278.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120280.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120282.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120282.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120282.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120284.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120286.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120286.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120286.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120288.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120290.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120290.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120290.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120292.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120294.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120294.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120294.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120296.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120298.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
120298.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
120298.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120300.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120302.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120302.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120302.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120304.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
120306.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
120306.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
120306.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
120391.jpg	PROPOSITION 70	NO	0	1	20000780400085	20000780400085
120709.jpg	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	1	0	10000740200002	10000740200002
120774.jpg	ASSESSOR	MARI A. WILSON	1	None	None	20000740300091
120774.jpg	ASSESSOR	WRITEIN	0	None	None	20000740300091
120774.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	None	None	20000740300091
120774.jpg	AUDITOR-CONTROLLER	MIKE LORIG	0	None	None	20000740300091
120774.jpg	AUDITOR-CONTROLLER	WRITEIN	0	None	None	20000740300091
120774.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000740300091
120774.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000740300091
120774.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000740300091
120774.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	1	None	None	20000740300091
120774.jpg	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	0	None	None	20000740300091
120774.jpg	MEMBER OF THE STATE ASSEMBLY	WRITEIN	0	None	None	20000740300091
120774.jpg	STATE SENATOR	MIKE MCGUIRE	1	None	None	20000740300091
120774.jpg	STATE SENATOR	VERONICA "RONI" JACOBI	0	None	None	20000740300091
120774.jpg	STATE SENATOR	WRITEIN	0	None	None	20000740300091
